Angle,Range,Intensity
135.0624965725283,0.0,1008.0
135.43750127871866,0.0,1008.0
135.8124923245307,0.0,1008.0
136.1874970307211,0.0,1008.0
136.54687426409046,0.0,1008.0
136.92187897028086,0.0,1008.0
137.2968700160929,0.0,1008.0
137.67187472228326,0.0,1008.0
138.04687942847366,0.0,1008.0
138.4218704742857,0.0,1008.0
138.79687518047606,0.0,1008.0
139.1718662262881,0.0,1008.0
139.5312434596575,0.0,1008.0
139.9062481658479,0.0,1008.0
140.28125287203827,0.0,1008.0
140.6562439178503,0.0,1008.0
141.03124862404067,0.0,1008.0
141.40625333023107,0.0,1008.0
141.7812443760431,0.0,1008.0
142.15624908223347,0.0,1008.0
142.51562631560287,0.0,1008.0
142.8906173614149,0.0,1008.0
143.2656220676053,0.0,1008.0
143.64062677379567,0.0,1008.0
144.0156178196077,0.0,1008.0
144.3906225257981,0.0,1008.0
144.76562723198847,0.0,1008.0
145.1406182778005,0.0,1008.0
145.4999955111699,0.0,1008.0
145.87500021736028,0.0,1008.0
146.24999126317232,0.0,1008.0
146.62499596936271,0.0,1008.0
147.00000067555308,0.0,1008.0
147.37499172136512,0.0,1008.0
147.74999642755552,0.0,1008.0
148.12500113374588,0.0,1008.0
148.5468745980209,0.0,1008.0
148.90625183139028,0.0,1008.0
149.28124287720232,0.0,1008.0
149.6562475833927,0.0,1008.0
150.01562481676208,0.0,1008.0
150.39061586257415,0.0,1008.0
150.76562056876452,0.0,1008.0
151.14062527495489,0.0,1008.0
151.5000025083243,0.0,1008.0
151.87499355413632,0.0,1008.0
152.24999826032672,0.0,1008.0
152.6093754936961,0.0,1008.0
152.98436653950813,0.0,1008.0
153.3125024876139,0.6100000143051147,1008.0
153.35937124569853,0.0,1008.0
153.70312100624693,0.6050000190734863,1008.0
153.7343759518889,0.0,1008.0
154.0937531852583,0.0,1008.0
154.0937531852583,0.6000000238418579,1008.0
154.46874423107033,0.0,1008.0
154.46874423107033,0.5960000157356262,1008.0
154.8437489372607,0.0,1008.0
154.8593764100817,0.593999981880188,1008.0
155.2031261706301,0.0,1008.0
155.23436745589373,0.593999981880188,1008.0
155.57811721644214,0.0,1008.0
155.59374468926313,0.597000002861023,1008.0
155.93749444981154,0.6010000109672546,1008.0
155.95312192263253,0.0,1008.0
156.2968716831809,0.6039999723434448,1008.0
156.3281266288229,0.0,1008.0
156.6718763893713,0.6069999933242798,1008.0
156.6875038621923,0.0,1008.0
157.04686743518334,0.6079999804496765,1008.0
157.06249490800434,0.0,1008.0
157.4374996141947,0.0,1008.0
157.4531270870157,0.609000027179718,1008.0
157.7968768475641,0.0,1008.0
157.81249066000674,0.609000027179718,1008.0
158.17186789337615,0.0,1008.0
158.18749536619714,0.6119999885559082,1008.0
158.5468725995665,0.0,1008.0
158.5468725995665,0.6140000224113464,1008.0
158.9218773057569,0.0,1008.0
158.9218773057569,0.6179999709129333,1008.0
