Angle,Range,Intensity
135.01562781444366,0.0,1008.0
135.32812262935008,0.0,1008.0
135.3749913874347,0.0,1008.0
135.7499960936251,0.0,1008.0
136.09374585417348,0.0,1008.0
136.46875056036387,0.0,1008.0
137.18749136672432,0.0,1008.0
137.5468686000937,0.0,1008.0
137.92187330628408,0.0,1008.0
137.92187330628408,0.0,1008.0
138.2656230668325,0.0,1008.0
138.64062777302286,0.0,1008.0
139.0156188188349,0.0,1008.0
139.3593685793833,0.0,1008.0
140.35937657576488,0.0,1008.0
140.73436762157692,0.0,1008.0
141.4531220883157,0.0,1008.0
141.8124993216851,0.0,1008.0
142.18750402787546,0.0,1008.0
142.53125378842387,0.0,1008.0
142.9062448342359,0.0,1008.0
143.28124954042627,0.0,1008.0
143.62499930097468,0.0,1008.0
143.81250165406988,0.0,1008.0
144.00000400716507,0.0,1008.0
144.35936758015612,0.0,1008.0
144.71874481352552,0.0,1008.0
145.4531267530853,0.0,1008.0
145.7968765136337,0.0,1008.0
146.17186755944573,0.0,1008.0
146.5312447928151,0.0,1008.0
146.76561590399493,0.0,1008.0
146.8906220261845,0.0,1008.0
147.14062061018532,0.0,1008.0
147.95312625347168,0.0,1008.0
148.24999359555713,0.0,1008.0
148.32811729928372,0.0,1008.0
148.68749453265312,0.0,1008.0
149.0624992388435,0.0,1008.0
149.45311775747652,0.0,1008.0
150.17187222421532,0.0,1008.0
150.56249074284833,0.0,1008.0
150.93749544903872,0.0,1008.0
151.3125001552291,0.0,1008.0
151.68749120104113,0.0,1008.0
152.04686843441053,0.0,1008.0
152.31249449123231,0.0,1008.0
152.42187314060092,0.0,1008.0
152.7968778467913,0.0,1008.0
153.18749636542432,0.0,1008.0
153.5625010716147,0.0,1008.0
153.93749211742673,0.0,1008.0
154.31249682361712,0.0,1008.0
154.49999917671232,0.0,1008.0
154.6875015298075,0.0,1008.0
154.8750038829027,0.0,1008.0
155.06249257561953,0.0,1008.0
155.43749728180993,0.0,1008.0
155.8125019880003,0.0,1008.0
156.20312050663333,0.0,1008.0
156.57812521282372,0.0,1008.0
156.9375024461931,0.0,1008.0
157.12499113890996,0.0,1008.0
157.31249349200513,0.0,1008.0
157.68749819819553,0.0,1008.0
158.0625029043859,0.0,1008.0
158.43749395019793,0.0,1008.0
158.81249865638833,0.0,1008.0
159.1875033625787,0.0,1008.0
159.57812188121173,0.0,1008.0
159.9531265874021,0.0,1008.0
160.32811763321416,0.0,1008.0
160.70312233940453,0.0,1008.0
161.0781270455949,0.0,1008.0
161.45311809140696,0.0,1008.0
161.79686785195534,0.0,1008.0
162.15624508532474,0.0,1008.0
162.53124979151514,0.0,1008.0
162.8906270248845,0.0,1008.0
163.23437678543291,0.0,1008.0
163.59375401880231,0.0,1008.0
165.39062652527093,0.0,1008.0
166.93750044773873,0.8650000095367432,1008.0
167.32811896637176,0.8579999804496765,1008.0
167.70312367256213,0.8539999723434448,1008.0
168.09374219119516,0.8510000109672546,1008.0
168.45311942456456,0.8489999771118164,1008.0
168.82812413075493,0.8489999771118164,1008.0
169.20312883694533,0.8489999771118164,1008.0
169.57811988275736,0.8500000238418579,1008.0
169.93749711612674,0.8510000109672546,1008.0
170.29687434949614,0.8539999723434448,1008.0
170.67186539530817,0.8550000190734863,1008.0
171.04687010149857,0.859000027179718,1008.0
171.28124121267837,0.0,1008.0
171.39061986204698,0.8610000014305115,1008.0
171.65624591886876,0.0,1008.0
171.76562456823734,0.8640000224113464,1008.0
172.01562315223813,0.0,1008.0
172.14061561404938,0.8679999709129333,1008.0
172.39062785842853,0.0,1008.0
172.49999284741878,0.871999979019165,1008.0
172.85937008078815,0.8759999871253967,1008.0
173.14062361043094,0.0,1008.0
173.23437478697855,0.878000020980835,1008.0
173.59375202034792,0.8820000290870667,1008.0
173.96874306616,0.8849999904632568,1008.0
174.32812029952936,0.8870000243186951,1008.0
174.70312500571976,0.8889999985694885,1008.0
175.06250223908913,0.890999972820282,1008.0
175.43749328490117,0.8920000195503235,1008.0
175.79687051827057,0.8920000195503235,1008.0
176.17187522446096,0.8930000066757202,1008.0
176.546866270273,0.8920000195503235,1008.0
176.92187097646337,0.890999972820282,1008.0
177.28124820983277,0.8870000243186951,1008.0
177.64062544320214,0.8840000033378601,1008.0
178.01561648901418,0.8820000290870667,1008.0
