Angle,Range,Intensity
135.14062027625488,0.0,1008.0
135.51562498244527,0.0,1008.0
135.87500221581465,0.0,1008.0
136.2499932616267,0.0,1008.0
136.60937049499609,0.0,1008.0
136.98437520118648,0.0,1008.0
137.34375243455585,0.0,1008.0
137.7187434803679,0.0,1008.0
138.0781207137373,0.0,1008.0
138.45312541992766,0.0,1008.0
138.81250265329706,0.0,1008.0
139.1874936991091,0.0,1008.0
139.5468709324785,0.0,1008.0
139.92187563866887,0.0,1008.0
140.28125287203827,0.0,1008.0
140.6562439178503,0.0,1008.0
141.0156211512197,0.0,1008.0
141.39062585741007,0.0,1008.0
141.75000309077947,0.0,1008.0
142.1249941365915,0.0,1008.0
142.4843713699609,0.0,1008.0
142.85937607615128,0.0,1008.0
143.21875330952068,0.0,1008.0
143.59374435533272,0.0,1008.0
143.9531215887021,0.0,1008.0
144.32812629489248,0.0,1008.0
144.68750352826186,0.0,1008.0
145.06249457407392,0.0,1008.0
145.4218718074433,0.0,1008.0
145.7968765136337,0.0,1008.0
146.15625374700306,0.0,1008.0
146.5312447928151,0.0,1008.0
146.8906220261845,0.0,1008.0
147.2656267323749,0.0,1008.0
147.6718727238289,0.0,1008.0
148.0312499571983,0.0,1008.0
148.40624100301034,0.0,1008.0
148.76561823637974,0.0,1008.0
149.1406229425701,0.0,1008.0
149.51562764876047,0.0,1008.0
149.87499122175154,0.0,1008.0
150.2499959279419,0.0,1008.0
150.6250006341323,0.0,1008.0
150.98437786750168,0.0,1008.0
151.35936891331372,0.0,1008.0
151.7343736195041,0.0,1008.0
152.09375085287348,0.0,1008.0
152.46874189868555,0.0,1008.0
152.82811913205492,0.0,1008.0
153.20312383824532,0.0,1008.0
153.57812854443569,0.0,1008.0
153.93749211742673,0.0,1008.0
154.31249682361712,0.0,1008.0
154.6875015298075,0.0,1008.0
154.9375001138083,0.0,1008.0
155.0468787631769,0.0,1008.0
155.3437461052623,0.0,1008.0
155.42186980898893,0.0,1008.0
155.7031233386317,0.0,1008.0
155.7968745151793,0.0,1008.0
156.0625005720011,0.0,1008.0
156.1562517485487,0.0,1008.0
156.43749161781315,0.0,1008.0
156.53124279436074,0.0,1008.0
156.78124137836156,0.0,1008.0
156.90624750055113,0.0,1008.0
157.15624608455192,0.0,1008.0
157.2656247339205,0.0,1008.0
157.51562331792132,0.0,1008.0
157.64061577973254,0.0,1008.0
157.85937307846973,0.0,1008.0
157.99999301310194,0.0,1008.0
158.2343777846601,0.0,1008.0
158.3749977192923,0.0,1008.0
158.59374135765114,0.0,1008.0
158.7500024254827,0.0,1008.0
158.93749111819955,0.0,1008.0
159.10936599847375,0.0,1008.0
159.31249582438994,0.0,1008.0
159.48437070466414,0.0,1008.0
159.6718730577593,0.0,1008.0
159.8593754108545,0.0,1008.0
160.2187526442239,0.0,1008.0
160.59374369003595,0.0,1008.0
160.96874839622632,0.0,1008.0
161.32812562959572,0.0,1008.0
161.70311667540776,0.0,1008.0
162.26562373469332,0.4749999940395355,1008.0
162.65624225332635,0.47200000286102295,1008.0
163.04687443233772,0.4690000116825104,1008.0
163.42186547814975,0.4659999907016754,1008.0
163.81249765716115,0.46399998664855957,1008.0
164.20311617579415,0.4620000123977661,1008.0
164.56249340916355,0.460999995470047,1008.0
164.9531255881749,0.46000000834465027,1008.0
165.32811663398695,0.4580000042915344,1008.0
165.70312134017735,0.4569999873638153,1008.0
166.07812604636771,0.4569999873638153,1008.0
166.45311709217975,0.4560000002384186,1008.0
