Angle,Range,Intensity
135.18750269471786,0.0,1008.0
135.5468662677089,0.0,1008.0
135.92187097389927,0.0,1008.0
136.28124820726867,0.0,1008.0
137.0156164864501,0.0,1008.0
137.35936624699852,0.0,1008.0
137.7343709531889,0.0,1008.0
138.10937565937928,0.0,1008.0
139.1874936991091,0.0,1008.0
139.40625099784629,0.0,1008.0
139.5468709324785,0.0,1008.0
139.78124204365832,0.0,1008.0
139.9062481658479,0.0,1008.0
140.26562539921727,0.0,1008.0
140.6406164450293,0.0,1008.0
140.89062868940846,0.0,1008.0
140.9999936783987,0.0,1008.0
141.3593709117681,0.0,1008.0
141.71874814513748,0.0,1008.0
142.00000167478026,0.0,1008.0
142.09375285132788,0.0,1008.0
142.45311642431892,0.0,1008.0
142.81249365768832,0.0,1008.0
143.1874983638787,0.0,1008.0
143.5312481244271,0.0,1008.0
143.8437429393335,0.0,1008.0
143.92186664306013,0.0,1008.0
144.6718760554409,0.0,1008.0
145.04686710125293,0.0,1008.0
145.4062443346223,0.0,1008.0
145.6874978642651,0.0,1008.0
145.7812490408127,0.0,1008.0
146.06250257045548,0.0,1008.0
146.1406262741821,0.0,1008.0
146.51561731999413,0.0,1008.0
146.8906220261845,0.0,1008.0
147.2656267323749,0.0,1008.0
147.62500396574427,0.0,1008.0
147.9999950115563,0.0,1008.0
148.5468745980209,0.0,1008.0
148.90625183139028,0.0,1008.0
149.28124287720232,0.0,1008.0
149.6562475833927,0.0,1008.0
150.03125228958308,0.0,1008.0
150.40624333539512,0.0,1008.0
150.76562056876452,0.0,1008.0
151.14062527495489,0.0,1008.0
151.5000025083243,0.0,1008.0
151.60936749731454,0.0,1008.0
151.87499355413632,0.0,1008.0
152.24999826032672,0.0,1008.0
152.6250029665171,0.0,1008.0
152.99999401232913,0.0,1008.0
153.37499871851952,0.0,1008.0
153.7343759518889,0.0,1008.0
154.10936699770093,0.0,1008.0
154.46874423107033,0.0,1008.0
154.8437489372607,0.0,1008.0
155.2187536434511,0.0,1008.0
156.71874514745593,0.8379999995231628,1008.0
157.0937498536463,0.8309999704360962,1008.0
157.46874089945834,0.8259999752044678,1008.0
157.85937307846973,0.8209999799728394,1008.0
158.2187503118391,0.8190000057220459,1008.0
158.59374135765114,0.8180000185966492,1008.0
159.0000010094835,0.8069999814033508,1008.0
159.3593782428529,0.8019999861717224,1008.0
159.73436928866494,0.8040000200271606,1008.0
160.07811904921334,0.8080000281333923,1008.0
160.4531237554037,0.8100000023841858,1008.0
160.8281284615941,0.8130000233650208,1008.0
161.1718782221425,0.8169999718666077,1008.0
