mean,geomean,harmmean,trimmean,max,min,std,var,mode,median,kurtosis,skewness,peak2peak,peak2rms,rms,rssq,num_maxima,mean_maxima,targets
0.42393102008720923,0.4160586054872686,0.40889373749671537,0.4061388737625546,0.5909999907016754,0.335999995470047,0.0848737127891116,0.007203547122608607,0.3369999825954437,0.382999986410141,-0.9852847965115084,0.7380177027921883,0.2549999952316284,0.58980854241591,0.4323436791659968,3.2926313642826526,2.0,0.4779999852180481,1.0
0.4166666666666667,0.4098204376511104,0.4037079748923951,0.3967666685581207,0.6059999763965607,0.335999995470047,0.07948592949039274,0.006318012986951685,0.335999995470047,0.3855000138282776,-0.2582137297450511,1.0171362648948523,0.26999998092651367,0.6365213871925397,0.42418053243644127,2.9388089350461377,2.0,0.4714999794960022,1.0
0.36414752583034704,0.363880510790405,0.36361779403613154,0.36410809127060145,0.41499999165534973,0.335999995470047,0.014069889842717356,0.00019796180018620104,0.3649999797344208,0.3649999797344208,2.42768787568966,0.8196663437221569,0.07899999618530273,0.21678327472254186,0.3644192398440969,2.8462052498865074,6.0,0.3778333266576131,1.0
0.45201366772390394,0.4415615675646482,0.43214229509731167,0.43028885722160337,0.6720000207424164,0.335999995470047,0.10165729663482966,0.010334205959101748,0.33799996972084045,0.4209999740123749,-0.48420068480127254,0.8413517981533989,0.3360000252723694,0.7252258827680795,0.46330396260804585,3.958470791743597,4.0,0.46574996411800385,1.0
0.4154199802875519,0.4088349187333517,0.40290541396527496,0.3959999779860179,0.5940000116825105,0.335999995470047,0.07750718539163477,0.006007363787333242,0.3369999825954437,0.3814999759197235,-0.37902779426270383,0.9553046503033362,0.2580000162124635,0.6105228985450437,0.42258859876887733,2.9881526384159427,2.0,0.5704999864101411,1.0
0.41876467478041557,0.41177651436414153,0.40548692676846504,0.3994193221292188,0.598999947309494,0.335999995470047,0.08013825690192902,0.006422140219279575,0.3369999825954437,0.3859999477863312,-0.4513920118072563,0.9300628493151561,0.262999951839447,0.6168441643627103,0.4263636863796291,3.0448457508098112,2.0,0.4834999442100525,1.0
0.3998600172996521,0.39158303899962993,0.38463374144152185,0.3662666857242584,0.6049999892711639,0.335999995470047,0.08786466548876164,0.0077201994414519805,0.33900001645088196,0.35350000858306885,-0.09059844919417648,1.2737596672086875,0.26899999380111694,0.6570593449281579,0.40939984474390073,2.8948940643513192,5.0,0.4442000091075897,1.0
0.42141071068389074,0.4134544630802552,0.40630278535210973,0.40055881878908944,0.6009999811649321,0.335999995470047,0.08563184650871315,0.007332813136491809,0.3400000035762787,0.3760000169277191,-0.7732890953478728,0.8435884956271822,0.26499998569488514,0.6162460416975668,0.43002302289016303,3.2179976401596764,4.0,0.4204999953508377,1.0
0.41084612905979156,0.40523060845263015,0.4001496441173595,0.3947499729692936,0.585999995470047,0.335999995470047,0.0711481099652027,0.005062053551620575,0.3659999668598175,0.382999986410141,-0.035180134583521205,1.0209449081438478,0.25,0.5995762526233064,0.4169611436513424,3.0067495666220427,3.0,0.4796666403611501,1.0
0.412156844255971,0.40595713595016836,0.4003823362083671,0.3938386872891457,0.5850000083446503,0.335999995470047,0.07501591474438726,0.005627387464937178,0.335999995470047,0.3749999701976776,-0.19990771111419292,1.0060859490122762,0.24900001287460327,0.5943742725600866,0.41892797917061814,2.991744179961059,4.0,0.44449998438358307,1.0
0.3906666835149129,0.38358671946891737,0.3777684216954676,0.3573000152905782,0.6040000021457671,0.335999995470047,0.08140314828707834,0.006626472551048065,0.3400000035762787,0.3530000150203705,0.8081516772001058,1.572810480704045,0.2680000066757201,0.6715823445437952,0.3990575524402329,2.7647518238822597,5.0,0.45060002207756045,1.0
0.36203332742055255,0.3618265010421621,0.3616230092836163,0.362166659699546,0.40699997544288635,0.335999995470047,0.0123463450738821,0.00015243223668337278,0.3630000054836273,0.3630000054836273,2.9465483392576655,0.9032986056822023,0.07099997997283936,0.19600054494148086,0.3622437886284324,2.8059283212499966,5.0,0.37219999432563783,1.0
0.36083099917626715,0.3605853720547194,0.36034343974747884,0.3611162935578546,0.40700003504753113,0.335999995470047,0.013422691571882622,0.00018016864903388875,0.3630000054836273,0.3630000054836273,1.860434787922146,0.765033854640175,0.07100003957748413,0.19663212401170382,0.3610805708087561,3.04251896981859,6.0,0.36916667222976685,1.0
0.41942855148088365,0.4106336428560563,0.4028377114535922,0.39594869506664765,0.6040000021457673,0.335999995470047,0.09024371146068291,0.008143927458198991,0.3400000035762787,0.3699999749660492,-0.8797613036595551,0.8647161733977471,0.2680000066757203,0.6246692057420898,0.4290270821935967,3.4052968955877727,2.0,0.4749999940395356,1.0
0.42416664406105326,0.41637422642105504,0.40923781693618716,0.4074411532458137,0.5869999825954437,0.335999995470047,0.08419614225503476,0.007088990370630049,0.335999995470047,0.37999996542930603,-1.0446149129593365,0.6897800549302049,0.25099998712539673,0.5804242420052053,0.4324422878311581,3.1777888451643377,4.0,0.47199997305870056,1.0
0.41573582111664537,0.40842920281080036,0.401723750504502,0.39848482157244824,0.579999953508377,0.335999995470047,0.08067641799115065,0.006508684419882856,0.33799996972084045,0.3789999783039093,-1.010532543733807,0.6946591786709339,0.24399995803832997,0.5761627362840704,0.4234913899708165,3.083063856151693,3.0,0.4953333040078481,1.0
0.41383019989391545,0.40678813683313186,0.4003058565390688,0.3977575889139464,0.5690000355243684,0.335999995470047,0.07890255322179167,0.006225612904917668,0.3369999825954437,0.3779999911785126,-1.0661066300903932,0.6730749001061592,0.2330000400543214,0.5530698758894771,0.4212849952812889,3.0670010603528075,5.0,0.4738000094890594,1.0
0.43275472634243517,0.4252446027099718,0.4183384966764437,0.41560606974543945,0.6020000278949739,0.335999995470047,0.08341709637751091,0.006958411968054944,0.335999995470047,0.4009999930858612,-0.9635701544344002,0.6980814000930293,0.26600003242492687,0.6035564171265079,0.4407210740817493,3.2084978498368755,2.0,0.5025000274181366,1.0
0.42229822800870526,0.4143422212088068,0.40718992033021084,0.4018856976713453,0.6029999554157257,0.335999995470047,0.08571780723809011,0.007347542477706373,0.33799996972084045,0.3789999783039093,-0.7792863034189521,0.8433185491235091,0.2669999599456787,0.6196190069045497,0.43090989296719423,3.253298348422556,6.0,0.47866664330164593,1.0
0.3592499792575836,0.35898387529439085,0.3587225552366474,0.3592954345724799,0.41099998354911804,0.335999995470047,0.013962000631762271,0.00019493746164133007,0.35999998450279236,0.3609999716281891,2.0653288447341582,0.864325402782603,0.07499998807907104,0.20861075913057123,0.3595211886081481,3.050638445340831,9.0,0.36622219946649337,1.0
0.41872129137398767,0.40974229140012763,0.40181256967592693,0.3933783568240501,0.6069999635219573,0.335999995470047,0.09123939403618833,0.008324627024090838,0.34599998593330383,0.36800000071525574,-0.8738380636382543,0.8771077114111012,0.2709999680519103,0.6323699655279924,0.4285465515833614,3.3470555656148626,5.0,0.44699997305870054,1.0
0.41042305872990537,0.40463592401136256,0.39941989907108044,0.39353123120963573,0.5839999616146089,0.335999995470047,0.07230500062195415,0.0052280131149407905,0.335999995470047,0.3804999887943268,-0.05218202754802359,1.0345306537700096,0.24799996614456188,0.5950902604243475,0.41674344656173307,3.005179730583831,3.0,0.4796666403611501,1.0
0.3623278624698764,0.3621425572798751,0.361956871735085,0.36343242590491837,0.4000000059604645,0.335999995470047,0.011581103353948382,0.00013412195489483444,0.36399999260902405,0.36399999260902405,1.3392832242493862,0.03392700658225716,0.06400001049041748,0.17654547102370366,0.36251289891103805,2.8313162512319168,5.0,0.36839998364448545,1.0
0.40271154275307286,0.39445742816778306,0.38746738743616704,0.3721562512218952,0.6049999892711638,0.335999995470047,0.08769381826935188,0.007690205762658113,0.33800002932548523,0.3569999933242798,-0.19367860457746255,1.2199415590189335,0.26899999380111683,0.6526765766050523,0.41214899299794255,2.972048654769861,5.0,0.45200000405311586,1.0
0.42087274193763735,0.4133086174990206,0.40655030699080624,0.3988788028558095,0.6060000360012056,0.335999995470047,0.08377113224659544,0.007017602597876583,0.3660000264644623,0.37700000405311584,-0.5839086825285063,0.9270706708095052,0.27000004053115856,0.6291819242602354,0.4291287306904323,3.182503843315666,5.0,0.41660000681877135,1.0
0.45002737886285127,0.4396978544637308,0.4303830663342309,0.42851109570927093,0.6719999611377716,0.335999995470047,0.10081801822569207,0.01016427279895598,0.335999995470047,0.4209999740123749,-0.4733047377497237,0.8416176088323252,0.3359999656677246,0.7285624862411356,0.46118208391602145,3.940341452251831,5.0,0.5019999563694,1.0
0.3879545154896649,0.38118180184430395,0.37600446842564667,0.3583571123225348,0.7380000054836273,0.335999995470047,0.08312257208628913,0.006909361990240334,0.3439999520778656,0.3544999659061432,6.269828466523039,2.549633230898241,0.4020000100135803,1.013208384033293,0.3967594587140438,2.6318045131579746,5.0,0.3941999614238739,1.0
0.4242758473445629,0.41640513382323496,0.409247564071131,0.40638887385527295,0.5949999988079071,0.335999995470047,0.08495349374743662,0.007217096099895752,0.3369999825954437,0.38449999690055847,-0.9413578145575183,0.7517873704852557,0.2590000033378601,0.5985706598178454,0.4326974586704232,3.2953256687178687,2.0,0.48100000619888306,1.0
0.40615381529698,0.40102093252744353,0.3963890833583431,0.39099997095763683,0.5809999406337738,0.335999995470047,0.06778483227481336,0.004594783486524578,0.335999995470047,0.3749999701976776,0.2502746880999851,1.103528980595464,0.2449999451637268,0.5949901601071247,0.41177142344608847,2.9693259620113333,3.0,0.47099994619687396,1.0
0.3631833146015803,0.36293559142580323,0.3626905569241064,0.3636110938257641,0.4059999883174896,0.335999995470047,0.013496283242879109,0.00018214966137201945,0.3630000054836273,0.36399999260902405,1.852271084871865,0.6059335113290851,0.06999999284744263,0.19260716817950171,0.36343399629968914,2.815147630228608,4.0,0.3709999918937683,1.0
0.45152051277356603,0.4413069841559765,0.43208569717754297,0.4305332985189226,0.6749999225139618,0.335999995470047,0.10040398877654552,0.01008096096224068,0.37199994921684265,0.4209999740123749,-0.41989288050935825,0.8488277819011598,0.3389999270439148,0.7328948990268163,0.4625491697296026,3.9520218385632386,5.0,0.44599995017051697,1.0
0.4169636070728302,0.40965409630239563,0.4031212193549728,0.3954848150412242,0.5999999940395356,0.335999995470047,0.08198979559037078,0.006722326580950784,0.3659999668598175,0.37599995732307434,-0.5095083408547021,0.9446071253593114,0.26399999856948864,0.6212521808441711,0.42494820414273576,3.1515002286573757,6.0,0.4368333121140798,1.0
0.36241666177908577,0.3622141196754502,0.3620143596513337,0.3626388824648327,0.40199998021125793,0.335999995470047,0.012208316012532494,0.00014904297986185732,0.36399999260902405,0.36399999260902405,2.441568489419101,0.7859244106275934,0.06599998474121094,0.18200755435460036,0.36262222727648413,2.808859694412928,5.0,0.3705999910831451,1.0
0.3629677324525772,0.36274788744611197,0.3625297868199375,0.3634473603022726,0.4050000011920929,0.335999995470047,0.012691079453691884,0.00016106349769992028,0.3649999797344208,0.3649999797344208,1.8547629846955447,0.5010268294086752,0.0690000057220459,0.18998346340279826,0.3631895349531227,2.859757257979576,6.0,0.36799999078114826,1.0
0.41219227932966673,0.4061259310640935,0.40067539059586826,0.3943124692887068,0.5869999825954436,0.335999995470047,0.07427367056516662,0.005516578139222899,0.3369999825954437,0.3779999911785126,-0.08711379596999391,1.035823746419524,0.2509999871253966,0.5992876360017677,0.41883057825116926,3.020230251233647,4.0,0.5064999908208847,1.0
0.3634032174464195,0.3631358672666433,0.36287440586065783,0.36281578321205943,0.41199997067451477,0.335999995470047,0.014106114971579079,0.0001989824795914074,0.36399999260902405,0.36399999260902405,2.5721202367062768,1.0451942951980548,0.07599997520446777,0.20897664140613542,0.36367689083855886,2.863594702058946,4.0,0.3734999895095825,1.0
0.36001405287796345,0.3597401881631025,0.35947215364213353,0.3598371778809747,0.41099998354911804,0.335999995470047,0.014203246410242138,0.00020173220859005618,0.3609999716281891,0.3609999716281891,2.1922447824517697,0.9847472330526167,0.07499998807907104,0.20816323280706556,0.36029411663002076,3.035892189118826,7.0,0.368999970810754,1.0
0.42012068320964946,0.4122634085531094,0.40522469949453255,0.39972221851348877,0.6049999892711639,0.335999995470047,0.08512102393892898,0.007245588716411721,0.33799996972084045,0.37700000405311584,-0.7318848464148555,0.8738226827628968,0.26899999380111694,0.6275410909444203,0.42865717908015294,3.264555816074118,5.0,0.46340001225471494,1.0
0.4191132103497127,0.4117767660001948,0.40507625521167556,0.40096969586430176,0.585999995470047,0.335999995470047,0.08136864343360331,0.006620856134224876,0.3400000035762787,0.382999986410141,-0.9650633448023553,0.7344617138417208,0.25,0.5855640195013027,0.42693880032607406,3.1081613823714123,3.0,0.5023333330949148,1.0
0.4142037144413701,0.4071832896703317,0.4007173072781871,0.39832354117842284,0.570000022649765,0.335999995470047,0.07881727280643147,0.006212162492643441,0.3440000116825104,0.3785000145435333,-1.0280153480340186,0.6782509814962033,0.23400002717971802,0.5549811958541134,0.4216359561869355,3.098378849605428,4.0,0.4492500126361847,1.0
0.43613206721701714,0.4277376378512758,0.4200292919607915,0.4197272631255063,0.6120000183582306,0.335999995470047,0.08850925273594307,0.007833887819875046,0.36899998784065247,0.3959999978542328,-1.0294639991326402,0.670518626806698,0.2760000228881836,0.6201933461010614,0.4450225476027745,3.2398130497557687,4.0,0.4817499965429306,1.0
0.4138490709493745,0.4068310557701561,0.4003719644202534,0.3976969872460221,0.5710000097751617,0.335999995470047,0.07878592866008176,0.0062072225548314925,0.33900001645088196,0.3790000379085541,-1.0487804529359954,0.6786629830137535,0.23500001430511475,0.5578215497594237,0.42128170632071343,3.0669771163583968,4.0,0.46175001561641693,1.0
0.41324529276703886,0.4062353665104296,0.3997882177473433,0.3970606155467756,0.570000022649765,0.335999995470047,0.07870818055657373,0.006194977686526211,0.335999995470047,0.3750000298023224,-1.0426842327839145,0.6835326439974638,0.23400002717971802,0.5562502169666663,0.42067404208085124,3.062553253916414,5.0,0.47300001978874207,1.0
0.403730740913978,0.39880840956328795,0.3943576707879893,0.3891562223434448,0.5749999582767487,0.335999995470047,0.0661173516666509,0.004371504191411585,0.335999995470047,0.3739999532699585,0.24882956602398343,1.097942723794711,0.23899996280670166,0.5841965735182021,0.4091088062488525,2.9501255563482003,3.0,0.47233330210049945,1.0
0.36324589614008296,0.3630210095470175,0.3627974334134152,0.36397296592995926,0.40699997544288635,0.335999995470047,0.012827550981223583,0.0001645460641758901,0.36399999260902405,0.3649999797344208,1.9006318190655467,0.41317113177371834,0.07099997997283936,0.1953380660401204,0.363472319615659,2.8388095664792408,8.0,0.36812499165534973,1.0
0.3613472365670734,0.3610783120025766,0.3608133571836798,0.36131819540804083,0.4059999883174896,0.335999995470047,0.014051650389259518,0.00019744887866197713,0.3630000054836273,0.3630000054836273,1.3745173987923875,0.7115899192777304,0.06999999284744263,0.19357315960105317,0.3616203454637508,3.068450381909282,6.0,0.37033334374427795,1.0
0.4174444263889676,0.40888834008669617,0.401345823375593,0.39271792616599643,0.6040000021457673,0.335999995470047,0.08910379047323204,0.007939485476697638,0.3400000035762787,0.3699999749660492,-0.7404521021612296,0.9278099842078958,0.2680000066757203,0.627857970030203,0.4268481399747593,3.388002077891104,4.0,0.43049998581409454,1.0
0.3889999715394752,0.38108571352399384,0.37528287414845624,0.3567036732479378,0.7449999749660492,0.335999995470047,0.09186238222434603,0.008438697267931845,0.3409999907016754,0.351999968290329,6.653071374117632,2.700506324728692,0.4089999794960022,1.0232687279324078,0.3996994810174819,2.621004774967552,4.0,0.3569999635219574,1.0
0.36454836880007097,0.36426349706513733,0.3639842444651361,0.364210506803111,0.4129999577999115,0.335999995470047,0.014567614010051279,0.0002122153779458423,0.3649999797344208,0.3649999797344208,2.4130888209062196,0.9369583081323689,0.0769999623298645,0.21105171058417005,0.3648393188415119,2.8727476693071705,6.0,0.3724999725818634,1.0
0.39843135312491773,0.39028687317406674,0.3834507190101809,0.3659677226697245,0.6069999635219573,0.335999995470047,0.08704703443466429,0.00757718620386963,0.3369999825954437,0.35499998927116394,-0.02759929108616177,1.2910971405648277,0.2709999680519103,0.664493637517335,0.40782928947884856,2.9124836818766804,3.0,0.4309999843438466,1.0
0.39122917006413144,0.384528037886053,0.378980484524377,0.35940000613530476,0.5970000326633454,0.335999995470047,0.07900085600128215,0.006241135248935319,0.34300002455711365,0.35499998927116394,0.7684033609333656,1.5586813022374284,0.26100003719329845,0.6539292665931299,0.3991257931504858,2.7652246093914705,5.0,0.4406000077724457,1.0
0.4130588004402086,0.4060307887862658,0.3998670685472369,0.38938707401675565,0.6069999635219573,0.335999995470047,0.08083107421887688,0.006533662559377582,0.36699995398521423,0.3749999701976776,-0.12342886934047481,1.1246503765546956,0.2709999680519103,0.6438684535603209,0.4208933774490656,3.005779931100173,5.0,0.4227999746799469,1.0
0.3793333086702559,0.37583812252299875,0.37287690377933586,0.3594073818789588,0.591999977827072,0.335999995470047,0.055975788064252144,0.003133288849414073,0.34299996495246887,0.351999968290329,3.8139984457554137,2.0714672249824644,0.25599998235702504,0.6676384138904228,0.3834410618545407,2.572200839014364,5.0,0.38459997773170473,1.0
0.36203332543373107,0.36183420323278237,0.3616370677184502,0.3624444372124142,0.40199998021125793,0.335999995470047,0.012074720354101794,0.00014579887162976017,0.36399999260902405,0.36399999260902405,2.047537457152222,0.6089544956932114,0.06599998474121094,0.1822023052691698,0.3622346305866345,2.805857383363263,6.0,0.3686666587988536,1.0
0.4669090681003802,0.4532511920521634,0.4412185973951676,0.4400499776005745,0.7370000183582306,0.335999995470047,0.11926348464696063,0.014223778770135812,0.3369999825954437,0.4269999861717224,-0.30760922215850783,0.9251573455964176,0.4010000228881836,0.8321224526688678,0.4819002559083168,3.914976186203063,3.0,0.5359999636809031,1.0
0.4559189274504378,0.445259911644257,0.43559453223752076,0.43513044585352356,0.6739999949932098,0.335999995470047,0.10274880783279267,0.010557317511060154,0.3409999907016754,0.4259999990463257,-0.5854576823616124,0.7884478419344395,0.33799999952316284,0.723221134265086,0.4673535983798752,4.020327667986493,5.0,0.5077999889850616,1.0
0.41449228662710924,0.4071634010666082,0.40062953054482536,0.39176921126170033,0.5969999730587005,0.335999995470047,0.08190221701737761,0.00670797315236162,0.3479999601840973,0.3739999830722809,-0.5711272682570212,0.9422448218890193,0.26099997758865345,0.6177417732310169,0.4225066021090455,3.4063571265609442,4.0,0.4259999841451645,1.0
0.38857444106264316,0.38154953225445665,0.37587350711918055,0.3556896252878781,0.601999968290329,0.335999995470047,0.0816423833086075,0.006665478752309592,0.33799996972084045,0.35099998116493225,1.420261274429551,1.7407084748097426,0.265999972820282,0.6699261429053305,0.39705865435657633,2.7220969903687107,5.0,0.40619996190071106,1.0
0.38577269424091687,0.37982964563823685,0.37522669718135737,0.35903567714350565,0.723999947309494,0.335999995470047,0.07730808007280811,0.005976539244543711,0.3409999907016754,0.35499995946884155,7.217425851985258,2.648764291145666,0.387999951839447,0.9861665018551292,0.3934426398681765,2.609803225939332,4.0,0.3949999660253525,1.0
0.4092830020301747,0.4035375330431152,0.3983749713537661,0.39227270809086884,0.5850000083446503,0.335999995470047,0.07206113378124882,0.005192807001839039,0.335999995470047,0.3779999911785126,0.02082027019195687,1.0664110106685838,0.24900001287460327,0.5991649951661638,0.41557837137256187,3.0254562112004795,3.0,0.47999998927116394,1.0
0.4107924514221695,0.4042133377344416,0.39813593054817914,0.39554545644557837,0.56700000166893,0.335999995470047,0.07589972770407047,0.005760768665552042,0.335999995470047,0.3749999701976776,-1.0410824419120674,0.6699152684276795,0.23100000619888306,0.5529684214656548,0.4177453851462485,3.0412323096045024,4.0,0.4519999921321869,1.0
0.41443395895778007,0.40730297842286867,0.4007497593051631,0.39796969294548035,0.5689999759197235,0.335999995470047,0.0795165828572587,0.006322886949295287,0.3369999825954437,0.3739999830722809,-1.0537456785399277,0.6830289264956166,0.2329999804496765,0.5521413468422718,0.4219933569224925,3.072158010942121,5.0,0.47399999499320983,1.0
0.38663633980534295,0.3800415501615536,0.37499452009564793,0.3575714017663683,0.7280000150203705,0.335999995470047,0.08180189613213859,0.006691550210813191,0.3449999988079071,0.3539999723434448,6.14770328299085,2.545496305291613,0.3920000195503235,0.9919150473614947,0.395195153650555,2.621428087251484,6.0,0.38616664210955304,1.0
0.4144716943210026,0.4074212124855315,0.4009432507007536,0.39803029822580743,0.5689999759197235,0.335999995470047,0.07908643601812786,0.006254664362049431,0.33900001645088196,0.37700000405311584,-1.0453286701218323,0.6888730141040549,0.2329999804496765,0.5521986284279454,0.4219495820063956,3.0718393247425415,5.0,0.47260000109672545,1.0
0.4140943496857049,0.40699724278526894,0.4004610116376698,0.3978181978066762,0.5729999840259552,0.335999995470047,0.07921364796417295,0.006274802023791921,0.3369999825954437,0.37700000405311584,-1.0678792359391933,0.667804725380165,0.2369999885559082,0.5621404338178255,0.42160281363555757,3.0693148128967143,4.0,0.4502499997615814,1.0
0.36273769814460005,0.3625341329976879,0.3623310371091016,0.3636486441702456,0.40199998021125793,0.335999995470047,0.012172130606351231,0.00014816076349807237,0.36800000071525574,0.36399999260902405,1.3499788437337497,0.2387132256023129,0.06599998474121094,0.18184726217352015,0.36294186644522153,2.8346665947767478,7.0,0.3689999963556017,1.0
0.3996923210529181,0.39164542191555496,0.3848668856612446,0.3682812638580799,0.5999999940395355,0.335999995470047,0.08653535135939516,0.007488367034893974,0.335999995470047,0.35600000619888306,-0.02904481647707291,1.2804628830195828,0.2639999985694885,0.6455514109263207,0.40895270942196094,2.948999926121611,6.0,0.43116668860117596,1.0
0.36418030936209883,0.3639177026679068,0.36365839166588354,0.3643243030921833,0.4079999625682831,0.335999995470047,0.013926633404104728,0.00019395111797232566,0.3649999797344208,0.3649999797344208,1.7374055860740212,0.6577333421948877,0.07199996709823608,0.19755977291728993,0.36444649654653877,2.8464181315379204,6.0,0.3701666494210561,1.0
0.3613662085902523,0.36112211655406234,0.3608803776193474,0.3617441938367001,0.4000000059604645,0.335999995470047,0.013351414865232128,0.00017826027890354142,0.3630000054836273,0.3630000054836273,0.9518865988057903,0.5117016470885314,0.06400001049041748,0.17698492812627636,0.3616127721607703,3.047003378120149,8.0,0.36637501418590546,1.0
0.3588732199769625,0.35862122188372547,0.3583737481820831,0.359046493158784,0.4079999625682831,0.335999995470047,0.01358015167339493,0.00018442051947241113,0.35999998450279236,0.3609999716281891,2.3126692132956252,0.8898748238145412,0.07199996709823608,0.20048437247043122,0.35913007189054164,3.0260837738012967,8.0,0.367499977350235,1.0
0.455897058634197,0.44449564447735185,0.43434543799809017,0.43240476080349516,0.7050000131130216,0.335999995470047,0.10731182266223566,0.011515827283091114,0.6859999597072601,0.4245000183582306,-0.24577866480878185,0.9255398340786797,0.36900001764297463,0.7878611619681828,0.4683566540088905,3.862167909879041,3.0,0.4116666813691457,1.0
0.4240689555118824,0.41631040474557796,0.4092494783099034,0.40619443356990814,0.591999977827072,0.335999995470047,0.08430422282820725,0.0071072019866680195,0.36399999260902405,0.3884999752044678,-0.9425462799520283,0.7511061078275094,0.25599998235702504,0.5920888239345252,0.43236753002001305,3.292813006975221,3.0,0.4409999946753184,1.0
0.4517221881283654,0.44134967149883286,0.43197102255026376,0.43065905706448987,0.6759999692440033,0.335999995470047,0.10111272676097761,0.010223783513040118,0.6549999415874481,0.42249998450279236,-0.45006522207937927,0.8322391202340605,0.3399999737739563,0.7344993061429951,0.4629003335065967,3.9278395780323474,3.0,0.40066662430763245,1.0
0.411538479419855,0.40480944311430056,0.3988434990210271,0.39006251469254494,0.5980000197887421,0.335999995470047,0.07853722032382258,0.006168094976192652,0.36899998784065247,0.37400001287460327,-0.2730511319933928,1.0537266057027692,0.26200002431869507,0.6253500119195881,0.4189654102899176,3.021202538892212,7.0,0.42614286712237764,1.0
0.40074510375658673,0.3926061655772535,0.3857763956286072,0.3680000045607167,0.6059999763965607,0.335999995470047,0.0872777490636981,0.007617405481625856,0.3400000035762787,0.35499998927116394,-0.03280390194987426,1.294076187004246,0.26999998092651367,0.6583132677874521,0.41013905406155027,2.928978700330828,6.0,0.43299999833106995,1.0
0.3844999727748689,0.37835184165633895,0.37362276260853644,0.3561153526489551,0.7230000197887421,0.335999995470047,0.07870386392146506,0.006194298196168489,0.3409999907016754,0.351999968290329,6.987730507018641,2.637281512481038,0.38700002431869507,0.9860568451514837,0.3924723267442476,2.5435113809302727,4.0,0.39249996840953827,1.0
