Angle,Range,Intensity,Pred
2.8967010974884033,0.3852500021457672,1012.0,2
2.9032461643218994,0.38624998927116394,1012.0,2
2.9097909927368164,0.38725000619888306,1012.0,2
2.9160633087158203,0.3882499933242798,1012.0,2
2.9226083755493164,0.3882499933242798,1012.0,2
2.940061569213867,0.36125001311302185,1012.0,2
2.9466066360473633,0.3622500002384186,1012.0,2
2.9531517028808594,0.3622500002384186,1012.0,2
2.9596965312957764,0.3622500002384186,1012.0,2
2.9659688472747803,0.3642500042915344,1012.0,2
2.971968412399292,0.36800000071525574,1008.0,2
2.9776952266693115,0.37299999594688416,1008.0,2
2.9902398586273193,0.4259999990463257,1008.0,2
2.9967849254608154,0.4259999990463257,1008.0,2
3.0033297538757324,0.4259999990463257,1008.0,2
3.0098748207092285,0.4259999990463257,1008.0,2
3.0164198875427246,0.4259999990463257,1008.0,2
3.023237466812134,0.4269999861717224,1008.0,2
3.0292370319366455,0.42800000309944153,1008.0,2
3.0357820987701416,0.42800000309944153,1008.0,2
3.0423269271850586,0.42800000309944153,1008.0,2
3.0488719940185547,0.42899999022483826,1008.0,2
3.055417060852051,0.42899999022483826,1008.0,2
3.06223464012146,0.42899999022483826,1008.0,2
3.068779706954956,0.4300000071525574,1008.0,2
3.075324535369873,0.4300000071525574,1008.0,2
3.081596851348877,0.4309999942779541,1008.0,2
3.088141918182373,0.4309999942779541,1008.0,2
3.0949594974517822,0.4309999942779541,1008.0,2
3.1015045642852783,0.4320000112056732,1008.0,2
3.1077768802642822,0.43299999833106995,1008.0,2
3.1143219470977783,0.4339999854564667,1008.0,2
3.120594024658203,0.4350000023841858,1008.0,2
3.1274118423461914,0.4359999895095825,1008.0,2
3.1336841583251953,0.43799999356269836,1008.0,2
3.1402289867401123,0.4390000104904175,1008.0,2
