Angle,Range,Intensity,Pred
2.748075485229492,0.42100000381469727,1008.0,2
2.764165163040161,0.39925000071525574,1012.0,2
2.7707102298736572,0.39925000071525574,1012.0,2
2.776982307434082,0.4022499918937683,1012.0,2
2.7829818725585938,0.4059999883174896,1008.0,2
2.7889814376831055,0.41100001335144043,1008.0,2
2.802889585494995,0.4650000035762787,1008.0,2
2.8099801540374756,0.460999995470047,1008.0,2
2.817070484161377,0.4560000002384186,1008.0,2
2.8241608142852783,0.4519999921321869,1008.0,2
2.8312511444091797,0.4480000138282776,1008.0,2
2.83834171295166,0.4440000057220459,1008.0,2
2.8451592922210693,0.4410000145435333,1008.0,2
2.8519771099090576,0.43799999356269836,1008.0,2
2.859067440032959,0.4350000023841858,1008.0,2
2.865885019302368,0.43299999833106995,1008.0,2
2.8727028369903564,0.4309999942779541,1008.0,2
2.879793167114258,0.4300000071525574,1008.0,2
2.886338233947754,0.4300000071525574,1008.0,2
2.89288330078125,0.4300000071525574,1008.0,2
2.899428129196167,0.4309999942779541,1008.0,2
2.905973196029663,0.4320000112056732,1008.0,2
2.912245512008667,0.43299999833106995,1008.0,2
2.919063091278076,0.43299999833106995,1008.0,2
2.9256081581115723,0.4339999854564667,1008.0,2
2.931880474090576,0.4350000023841858,1008.0,2
2.938425302505493,0.4359999895095825,1008.0,2
2.9452431201934814,0.43700000643730164,1008.0,2
2.9515154361724854,0.43799999356269836,1008.0,2
2.9580602645874023,0.4390000104904175,1008.0,2
2.9646053314208984,0.4399999976158142,1008.0,2
2.9711503982543945,0.4410000145435333,1008.0,2
2.9776952266693115,0.44200000166893005,1008.0,2
2.9842402935028076,0.4440000057220459,1008.0,2
2.9905126094818115,0.4449999928474426,1008.0,2
2.9970574378967285,0.44600000977516174,1008.0,2
3.0036025047302246,0.4480000138282776,1008.0,2
3.0096020698547363,0.4490000009536743,1008.0,2
3.0158743858337402,0.45100000500679016,1008.0,2
3.0224194526672363,0.4519999921321869,1008.0,2
3.028691530227661,0.45399999618530273,1008.0,2
3.0352365970611572,0.4560000002384186,1008.0,2
3.041508913040161,0.45899999141693115,1008.0,2
3.047781229019165,0.460999995470047,1008.0,2
3.054053544998169,0.46399998664855957,1008.0,2
3.060598373413086,0.4659999907016754,1008.0,2
3.06687068939209,0.4690000116825104,1008.0,2
3.0731430053710938,0.47200000286102295,1008.0,2
3.0794153213500977,0.4749999940395355,1008.0,2
3.0859601497650146,0.4790000021457672,1008.0,2
3.0919597148895264,0.4830000102519989,1008.0,2
3.0982320308685303,0.4880000054836273,1008.0,2
3.104231595993042,0.49399998784065247,1008.0,2
3.1102311611175537,0.5019999742507935,1008.0,2
3.1162307262420654,0.5099999904632568,1008.0,2
3.121957540512085,0.5189999938011169,1008.0,2
3.1276845932006836,0.527999997138977,1008.0,2
3.1353204250335693,0.5189999938011169,1008.0,2
