Angle,Range,Intensity,Pred
2.3954644203186035,0.2552500069141388,1012.0,2
2.4020092487335205,0.2552500069141388,1012.0,2
2.4085543155670166,0.2552500069141388,1012.0,2
2.4150993824005127,0.2552500069141388,1012.0,2
2.7974355220794678,0.5120000243186951,1008.0,2
2.803980588912964,0.5109999775886536,1008.0,2
2.810525417327881,0.5120000243186951,1008.0,2
2.8176157474517822,0.5070000290870667,1008.0,2
2.8241608142852783,0.5049999952316284,1008.0,2
2.8307058811187744,0.5059999823570251,1008.0,2
2.8372507095336914,0.5059999823570251,1008.0,2
2.8628852367401123,0.44600000977516174,1008.0,2
2.870521068572998,0.43700000643730164,1008.0,2
2.876793384552002,0.43799999356269836,1008.0,2
2.883338451385498,0.43799999356269836,1008.0,2
2.8901560306549072,0.4359999895095825,1008.0,2
2.8967010974884033,0.4359999895095825,1008.0,2
2.9032461643218994,0.4350000023841858,1008.0,2
2.9097909927368164,0.4350000023841858,1008.0,2
2.9166088104248047,0.4339999854564667,1008.0,2
2.923426389694214,0.4339999854564667,1008.0,2
2.9296987056732178,0.4359999895095825,1008.0,2
2.9359710216522217,0.43799999356269836,1008.0,2
2.9436068534851074,0.42899999022483826,1008.0,2
2.3938281536102295,0.2552500069141388,1012.0,2
2.4003729820251465,0.2552500069141388,1012.0,2
2.4066452980041504,0.2562499940395355,1012.0,2
2.4131903648376465,0.2562499940395355,1012.0,2
2.7949812412261963,0.5260000228881836,1008.0,2
2.801253318786621,0.5289999842643738,1008.0,2
2.807525634765625,0.5320000052452087,1008.0,2
2.8148887157440186,0.5230000019073486,1008.0,2
2.8225245475769043,0.5099999904632568,1008.0,2
2.8293423652648926,0.5070000290870667,1008.0,2
2.8358871936798096,0.5059999823570251,1008.0,2
2.8424322605133057,0.5070000290870667,1008.0,2
2.8683395385742188,0.43799999356269836,1008.0,2
2.8748843669891357,0.43799999356269836,1008.0,2
2.881702184677124,0.43700000643730164,1008.0,2
2.88824725151062,0.43700000643730164,1008.0,2
2.894792079925537,0.4359999895095825,1008.0,2
2.901337146759033,0.4350000023841858,1008.0,2
2.9078822135925293,0.4350000023841858,1008.0,2
2.9146997928619385,0.4339999854564667,1008.0,2
2.9212448596954346,0.43299999833106995,1008.0,2
2.9275171756744385,0.4339999854564667,1008.0,2
2.9337892532348633,0.4359999895095825,1008.0,2
2.941697835922241,0.42500001192092896,1008.0,2
2.9487881660461426,0.41999998688697815,1008.0,2
2.955878734588623,0.41600000858306885,1008.0,2
