Angle,Range,Intensity,Pred
2.409372568130493,0.2552500069141388,1012.0,2
2.41591739654541,0.2552500069141388,1012.0,2
2.4224624633789062,0.2552500069141388,1012.0,2
2.4290072917938232,0.2552500069141388,1012.0,2
2.791435956954956,0.5040000081062317,1008.0,2
2.797981023788452,0.5040000081062317,1008.0,2
2.804525852203369,0.5049999952316284,1008.0,2
2.8110709190368652,0.5040000081062317,1008.0,2
2.8176157474517822,0.5040000081062317,1008.0,2
2.8241608142852783,0.5049999952316284,1008.0,2
2.8307058811187744,0.5049999952316284,1008.0,2
2.8375234603881836,0.5059999823570251,1008.0,2
2.862067222595215,0.453000009059906,1008.0,2
2.8694303035736084,0.44699999690055847,1008.0,2
2.877066135406494,0.43700000643730164,1008.0,2
2.8836112022399902,0.43700000643730164,1008.0,2
2.889883518218994,0.4390000104904175,1008.0,2
2.8967010974884033,0.43700000643730164,1008.0,2
2.9032461643218994,0.4359999895095825,1008.0,2
2.9097909927368164,0.4359999895095825,1008.0,2
2.9163360595703125,0.4350000023841858,1008.0,2
2.9228811264038086,0.4350000023841858,1008.0,2
2.92997145652771,0.4339999854564667,1008.0,2
2.936243772506714,0.4350000023841858,1008.0,2
2.942788600921631,0.4350000023841858,1008.0,2
2.949333667755127,0.4350000023841858,1008.0,2
2.957242250442505,0.42500001192092896,1008.0,2
2.9648780822753906,0.41600000858306885,1008.0,2
2.971968412399292,0.41200000047683716,1008.0,2
2.9790587425231934,0.40700000524520874,1008.0,2
2.9856038093566895,0.4059999883174896,1008.0,2
2.9924213886260986,0.40400001406669617,1008.0,2
2.999239206314087,0.40299999713897705,1008.0,2
3.006056785583496,0.4009999930858612,1008.0,2
3.0134198665618896,0.39399999380111694,1008.0,2
3.020237684249878,0.39399999380111694,1008.0,2
3.0273280143737793,0.3970000147819519,1008.0,2
3.033054828643799,0.4000000059604645,1008.0,2
3.0393271446228027,0.40299999713897705,1008.0,2
3.0453267097473145,0.4059999883174896,1008.0,2
3.051326274871826,0.4090000092983246,1008.0,2
3.05759859085083,0.41200000047683716,1008.0,2
3.063598155975342,0.41600000858306885,1008.0,2
3.0695977210998535,0.4189999997615814,1008.0,2
3.0755972862243652,0.4230000078678131,1008.0,2
3.081596851348877,0.4269999861717224,1008.0,2
3.0875964164733887,0.4320000112056732,1008.0,2
3.093323230743408,0.43700000643730164,1008.0,2
3.099050283432007,0.4429999887943268,1008.0,2
3.1047770977020264,0.44999998807907104,1008.0,2
3.110776662826538,0.4560000002384186,1008.0,2
3.1175942420959473,0.44999998807907104,1008.0,2
