Angle,Range,Intensity,Pred
2.8956103324890137,0.38725000619888306,1012.0,2
2.9021551609039307,0.38725000619888306,1012.0,2
2.9087002277374268,0.3892500102519989,1012.0,2
2.915245294570923,0.3892500102519989,1012.0,2
2.9215176105499268,0.39125001430511475,1012.0,2
2.9291532039642334,0.38324999809265137,1012.0,2
2.9455158710479736,0.3642500042915344,1012.0,2
2.9520606994628906,0.3642500042915344,1012.0,2
2.9583330154418945,0.36524999141693115,1012.0,2
2.9648780822753906,0.36625000834465027,1012.0,2
2.9708776473999023,0.3682500123977661,1012.0,2
2.9774224758148193,0.3709999918937683,1008.0,2
2.983149528503418,0.37599998712539673,1008.0,2
2.9956939220428467,0.42899999022483826,1008.0,2
3.002511739730835,0.42899999022483826,1008.0,2
3.009056568145752,0.4300000071525574,1008.0,2
3.015601634979248,0.4300000071525574,1008.0,2
3.022146701812744,0.4300000071525574,1008.0,2
3.028691530227661,0.4309999942779541,1008.0,2
3.034963846206665,0.4309999942779541,1008.0,2
3.041508913040161,0.4309999942779541,1008.0,2
3.0480539798736572,0.4320000112056732,1008.0,2
3.054598808288574,0.4320000112056732,1008.0,2
3.0611438751220703,0.4320000112056732,1008.0,2
3.067143440246582,0.4350000023841858,1008.0,2
3.073961019515991,0.43299999833106995,1008.0,2
3.0805060863494873,0.4339999854564667,1008.0,2
3.0870511531829834,0.4339999854564667,1008.0,2
3.093323230743408,0.4350000023841858,1008.0,2
3.0998682975769043,0.4359999895095825,1008.0,2
3.1064133644104004,0.4359999895095825,1008.0,2
3.1129581928253174,0.43700000643730164,1008.0,2
3.1192305088043213,0.43799999356269836,1008.0,2
3.1257755756378174,0.4390000104904175,1008.0,2
3.1320478916168213,0.4410000145435333,1008.0,2
3.1385927200317383,0.44200000166893005,1008.0,2
2.8956103324890137,0.38624998927116394,1012.0,2
2.9021551609039307,0.38725000619888306,1012.0,2
2.9087002277374268,0.3882499933242798,1012.0,2
2.915245294570923,0.3892500102519989,1012.0,2
2.9215176105499268,0.39024999737739563,1012.0,2
2.9452431201934814,0.3632499873638153,1012.0,2
2.9517879486083984,0.3632499873638153,1012.0,2
2.9583330154418945,0.3642500042915344,1012.0,2
2.9648780822753906,0.36524999141693115,1012.0,2
2.9711503982543945,0.367249995470047,1012.0,2
2.9771499633789062,0.3709999918937683,1008.0,2
2.983149528503418,0.375,1008.0,2
2.9954211711883545,0.42899999022483826,1008.0,2
3.0022389888763428,0.42899999022483826,1008.0,2
3.0096020698547363,0.4300000071525574,1008.0,2
3.0161471366882324,0.4300000071525574,1008.0,2
3.0226919651031494,0.4300000071525574,1008.0,2
3.0289642810821533,0.4309999942779541,1008.0,2
3.0355093479156494,0.4309999942779541,1008.0,2
3.0420541763305664,0.4320000112056732,1008.0,2
3.0485992431640625,0.4320000112056732,1008.0,2
3.0551443099975586,0.4320000112056732,1008.0,2
3.0614166259765625,0.43299999833106995,1008.0,2
3.0679614543914795,0.43299999833106995,1008.0,2
3.0745065212249756,0.4350000023841858,1008.0,2
3.0813241004943848,0.4339999854564667,1008.0,2
3.0875964164733887,0.4350000023841858,1008.0,2
3.0941414833068848,0.4350000023841858,1008.0,2
3.100686550140381,0.4359999895095825,1008.0,2
3.107231378555298,0.43700000643730164,1008.0,2
3.1135036945343018,0.43799999356269836,1008.0,2
3.120048761367798,0.4390000104904175,1008.0,2
3.1263210773468018,0.4399999976158142,1008.0,2
3.1328659057617188,0.44200000166893005,1008.0,2
3.139410972595215,0.4429999887943268,1008.0,2
2.892610549926758,0.3882499933242798,1012.0,2
2.8999736309051514,0.3882499933242798,1012.0,2
2.9065184593200684,0.3882499933242798,1012.0,2
2.9130635261535645,0.3892500102519989,1012.0,2
2.9193358421325684,0.39125001430511475,1012.0,2
2.9258809089660645,0.39024999737739563,1012.0,2
2.943061351776123,0.3642500042915344,1012.0,2
2.949606418609619,0.3642500042915344,1012.0,2
2.955878734588623,0.36524999141693115,1012.0,2
2.96242356300354,0.36625000834465027,1012.0,2
2.968695878982544,0.367249995470047,1012.0,2
2.9746954441070557,0.3700000047683716,1008.0,2
2.9806950092315674,0.375,1008.0,2
2.993239641189575,0.42899999022483826,1008.0,2
2.9997847080230713,0.4300000071525574,1008.0,2
3.0063295364379883,0.4300000071525574,1008.0,2
3.0128746032714844,0.4300000071525574,1008.0,2
3.0191469192504883,0.4309999942779541,1008.0,2
3.0256917476654053,0.4309999942779541,1008.0,2
3.0322368144989014,0.4320000112056732,1008.0,2
3.0387818813323975,0.4320000112056732,1008.0,2
3.0453267097473145,0.4320000112056732,1008.0,2
3.0515990257263184,0.43299999833106995,1008.0,2
3.0581440925598145,0.43299999833106995,1008.0,2
3.0649616718292236,0.4339999854564667,1008.0,2
3.0715067386627197,0.4339999854564667,1008.0,2
3.078051805496216,0.4339999854564667,1008.0,2
3.0843238830566406,0.4350000023841858,1008.0,2
3.0908689498901367,0.43700000643730164,1008.0,2
3.097414016723633,0.4359999895095825,1008.0,2
3.10395884513855,0.43700000643730164,1008.0,2
3.1102311611175537,0.43799999356269836,1008.0,2
3.11677622795105,0.4390000104904175,1008.0,2
3.1230485439300537,0.4399999976158142,1008.0,2
3.1295933723449707,0.4410000145435333,1008.0,2
3.1358656883239746,0.4429999887943268,1008.0,2
