Angle,Range,Intensity,Pred
2.402827501296997,0.25725001096725464,1012.0,2
2.4096450805664062,0.2562499940395355,1012.0,2
2.41591739654541,0.25725001096725464,1012.0,2
2.422189712524414,0.257999986410141,1008.0,2
2.4358251094818115,0.3330000042915344,1008.0,2
2.4418246746063232,0.335999995470047,1008.0,2
2.8037078380584717,0.5320000052452087,1008.0,2
2.8102526664733887,0.5339999794960022,1008.0,2
2.8165249824523926,0.5350000262260437,1008.0,2
2.823888063430786,0.5270000100135803,1008.0,2
2.8312511444091797,0.5139999985694885,1008.0,2
2.83834171295166,0.5080000162124634,1008.0,2
2.844886541366577,0.5080000162124634,1008.0,2
2.8514316082000732,0.5080000162124634,1008.0,2
2.8778841495513916,0.4390000104904175,1008.0,2
2.8844292163848877,0.4390000104904175,1008.0,2
2.891247034072876,0.43700000643730164,1008.0,2
2.897791862487793,0.43700000643730164,1008.0,2
2.904336929321289,0.4359999895095825,1008.0,2
2.910881996154785,0.4359999895095825,1008.0,2
2.917426824569702,0.4350000023841858,1008.0,2
2.9239718914031982,0.4350000023841858,1008.0,2
2.9307894706726074,0.4339999854564667,1008.0,2
2.9370617866516113,0.4350000023841858,1008.0,2
2.9436068534851074,0.4350000023841858,1008.0,2
2.9517879486083984,0.421999990940094,1008.0,2
2.958878517150879,0.4169999957084656,1008.0,2
2.965696096420288,0.41499999165534973,1008.0,2
2.9727864265441895,0.41100001335144043,1008.0,2
2.97987699508667,0.4059999883174896,1008.0,2
2.9869673252105713,0.40299999713897705,1008.0,2
2.9937851428985596,0.4009999930858612,1008.0,2
3.0006027221679688,0.39899998903274536,1008.0,2
3.007420301437378,0.3970000147819519,1008.0,2
3.013692617416382,0.39899998903274536,1008.0,2
3.020237684249878,0.4020000100135803,1008.0,2
3.0262372493743896,0.4050000011920929,1008.0,2
3.0322368144989014,0.4090000092983246,1008.0,2
3.0385091304779053,0.41200000047683716,1008.0,2
3.044508695602417,0.414000004529953,1008.0,2
3.0505082607269287,0.4169999957084656,1008.0,2
3.0565078258514404,0.42100000381469727,1008.0,2
3.062507390975952,0.42399999499320984,1008.0,2
3.068506956100464,0.42800000309944153,1008.0,2
3.0745065212249756,0.4339999854564667,1008.0,2
3.079960584640503,0.4399999976158142,1008.0,2
3.0859601497650146,0.4449999928474426,1008.0,2
3.0919597148895264,0.45100000500679016,1008.0,2
3.097959280014038,0.4560000002384186,1008.0,2
