Angle,Range,Intensity
135.17187522189687,0.0,1008.0
135.5468662677089,0.0,1008.0
135.93749844672027,0.0,1008.0
136.31250315291066,0.0,1008.0
136.65625291345907,0.0,1008.0
137.0312439592711,0.0,1008.0
137.40624866546148,0.0,1008.0
137.78125337165187,0.0,1008.0
138.14061694464291,0.0,1008.0
138.4999941780123,0.0,1008.0
138.8593714113817,0.0,1008.0
139.23437611757208,0.0,1008.0
139.59375335094145,0.0,1008.0
139.9687443967535,0.0,1008.0
140.3281216301229,0.0,1008.0
140.3281216301229,0.0,1008.0
140.6874988634923,0.0,1008.0
141.06250356968266,0.0,1008.0
141.4218671426737,0.0,1008.0
142.17187655505447,0.0,1008.0
142.87500354897227,0.0,1008.0
143.5156206516061,0.0,1008.0
143.8749978849755,0.0,1008.0
144.60936616415694,0.0,1008.0
144.9687433975263,0.0,1008.0
145.3437481037167,0.0,1008.0
145.6874978642651,0.0,1008.0
146.06250257045548,0.0,1008.0
146.43749361626752,0.0,1008.0
146.79687084963692,0.0,1008.0
147.1562480830063,0.0,1008.0
147.5156253163757,0.0,1008.0
147.8750025497451,0.0,1008.0
148.24999359555713,0.0,1008.0
148.6093708289265,0.0,1008.0
148.84374194010633,0.0,1008.0
148.9843755351169,0.0,1008.0
149.3281252956653,0.0,1008.0
149.5781238796661,0.0,1008.0
149.70311634147734,0.0,1008.0
150.0624935748467,0.0,1008.0
150.32811963166853,0.0,1008.0
150.4374982810371,0.0,1008.0
150.7968755144065,0.0,1008.0
151.15625274777588,0.0,1008.0
151.43749261704033,0.0,1008.0
151.85936608131533,0.0,1008.0
152.24999826032672,0.0,1008.0
152.99999401232913,0.0,1008.0
153.37499871851952,0.0,1008.0
153.7500034247099,0.0,1008.0
154.12499447052193,0.0,1008.0
154.49999917671232,0.0,1008.0
154.89061769534533,0.0,1008.0
155.26562240153572,0.0,1008.0
155.6406271077261,0.0,1008.0
156.01561815353813,0.0,1008.0
156.39062285972852,0.0,1008.0
156.7656275659189,0.0,1008.0
157.14061861173093,0.0,1008.0
157.51562331792132,0.0,1008.0
157.90624183655436,0.0,1008.0
158.28124654274473,0.0,1008.0
158.64062377611413,0.0,1008.0
158.8437536020303,0.0,1008.0
159.0156284823045,0.0,1008.0
159.39061952811653,0.0,1008.0
159.76562423430693,0.0,1008.0
159.9687540602231,0.0,1008.0
160.1406289404973,0.0,1008.0
160.51561998630933,0.0,1008.0
160.89062469249973,0.0,1008.0
161.26561573831177,0.0,1008.0
161.64062044450213,0.0,1008.0
162.01562515069253,0.0,1008.0
162.39061619650457,0.0,1008.0
162.78124837551593,0.0,1008.0
164.51562465107892,0.9509999752044678,1008.0
164.89061569689096,0.953000009059906,1008.0
165.26562040308136,0.9430000185966492,1008.0
165.65625258209272,0.9319999814033508,1008.0
166.93750044773873,0.8220000267028809,1008.0
167.31249149355077,0.8119999766349792,1008.0
167.70312367256213,0.8040000200271606,1008.0
168.09374219119516,0.7990000247955322,1008.0
168.46874689738556,0.7950000166893005,1008.0
168.82812413075493,0.7919999957084656,1008.0
169.21874264938796,0.7910000085830688,1008.0
169.59374735557836,0.7889999747276306,1008.0
169.96875206176873,0.7889999747276306,1008.0
170.34374310758076,0.7889999747276306,1008.0
170.45312175694934,0.0,1008.0
170.70312034095016,0.7889999747276306,1008.0
170.82812646313974,0.0,1008.0
171.07812504714053,0.7900000214576721,1008.0
171.45311609295257,0.7910000085830688,1008.0
171.81249332632197,0.7929999828338623,1008.0
172.18749803251234,0.7960000038146973,1008.0
172.54687526588174,0.7979999780654907,1008.0
172.70312267333495,0.0,1008.0
172.90625249925114,0.8019999861717224,1008.0
173.07812737952534,0.0,1008.0
173.28124354506318,0.8050000071525574,1008.0
173.65624825125354,0.8069999814033508,1008.0
174.01562548462294,0.8100000023841858,1008.0
174.37500271799234,0.8119999766349792,1008.0
174.74999376380438,0.8149999976158142,1008.0
