Angle,Range,Intensity
135.2187439799815,0.0,1008.0
135.59374868617186,0.0,1008.0
135.9843672048049,0.0,1008.0
136.3593719109953,0.0,1008.0
136.71874914436466,0.0,1008.0
137.1093676629977,0.0,1008.0
137.4843723691881,0.0,1008.0
137.85937707537846,0.0,1008.0
138.21875430874786,0.0,1008.0
138.5937453545599,0.0,1008.0
138.9374951151083,0.0,1008.0
139.31249982129867,0.0,1008.0
139.6874908671107,0.0,1008.0
140.0468681004801,0.0,1008.0
140.35937657576488,0.0,1008.0
140.4062453338495,0.0,1008.0
140.78125004003988,0.0,1008.0
141.1093723277673,0.0,1008.0
141.4687495611367,0.0,1008.0
142.5468676008665,0.0,1008.0
142.9062448342359,0.0,1008.0
143.56250307006908,0.0,1008.0
143.92186664306013,0.0,1008.0
144.6562485826199,0.0,1008.0
145.0156258159893,0.0,1008.0
145.37500304935867,0.0,1008.0
145.73436662234974,0.0,1008.0
146.1093713285401,0.0,1008.0
146.4687485619095,0.0,1008.0
146.82812579527888,0.0,1008.0
147.18750302864828,0.0,1008.0
147.56249407446032,0.0,1008.0
147.92187130782972,0.0,1008.0
148.2812485411991,0.0,1008.0
148.6406257745685,0.0,1008.0
148.8906243585693,0.0,1008.0
149.01561682038053,0.0,1008.0
149.26562906475968,0.0,1008.0
149.37499405374993,0.0,1008.0
149.7343712871193,0.0,1008.0
150.0937485204887,0.0,1008.0
150.37500205013149,0.0,1008.0
150.46875322667907,0.0,1008.0
150.82811679967014,0.0,1008.0
151.2031215058605,0.0,1008.0
151.4843750355033,0.0,1008.0
151.9218759725993,0.0,1008.0
152.31249449123231,0.0,1008.0
153.0468764307921,0.0,1008.0
153.42186747660415,0.0,1008.0
153.79687218279452,0.0,1008.0
154.15624941616392,0.0,1008.0
154.53125412235428,0.0,1008.0
154.92187264098732,0.0,1008.0
155.29687734717768,0.0,1008.0
155.65624092016876,0.0,1008.0
156.01561815353813,0.0,1008.0
156.39062285972852,0.0,1008.0
156.7656275659189,0.0,1008.0
157.14061861173093,0.0,1008.0
157.51562331792132,0.0,1008.0
157.8906280241117,0.0,1008.0
158.28124654274473,0.0,1008.0
158.65625124893512,0.0,1008.0
158.9062498329359,0.0,1008.0
159.03124229474716,0.0,1008.0
159.40624700093753,0.0,1008.0
159.78125170712792,0.0,1008.0
160.01562281830772,0.0,1008.0
160.15624275293996,0.0,1008.0
160.53124745913033,0.0,1008.0
160.90625216532072,0.0,1008.0
161.28124321113276,0.0,1008.0
161.65624791732313,0.0,1008.0
162.0312526235135,0.0,1008.0
162.40624366932556,0.0,1008.0
162.79687584833692,0.0,1008.0
163.90624883370873,0.0,1008.0
164.2812535398991,0.0,1008.0
164.64061711289017,0.0,1008.0
165.60937016362976,0.9710000157356262,1008.0
165.98437486982013,0.9729999899864197,1008.0
166.35936591563217,0.9739999771118164,1008.0
166.73437062182256,0.9660000205039978,1008.0
168.06250090593153,0.8420000076293945,1008.0
169.06249524193476,0.7179999947547913,1008.0
169.46874123338878,0.7020000219345093,1008.0
169.90624217048477,0.6809999942779541,1008.0
170.28124687667514,0.6769999861717224,1008.0
170.45312175694934,0.0,1008.0
170.65625158286554,0.6819999814033508,1008.0
171.03124262867757,0.6790000200271606,1008.0
171.40624733486794,0.6769999861717224,1008.0
171.82812079914297,0.6759999990463257,1008.0
171.95312692133254,0.0,1008.0
172.18749803251234,0.6759999990463257,1008.0
172.56250273870273,0.6759999990463257,1008.0
172.90625249925114,0.6779999732971191,1008.0
173.28124354506318,0.6790000200271606,1008.0
173.65624825125354,0.6819999814033508,1008.0
173.82812313152775,0.0,1008.0
173.99999801180195,0.6850000023841858,1008.0
174.20312783771814,0.0,1008.0
174.35937524517135,0.6909999847412109,1008.0
174.70312500571976,0.6980000138282776,1008.0
174.95312358972055,0.0,1008.0
175.06250223908913,0.7049999833106995,1008.0
175.40625199963753,0.7129999995231628,1008.0
175.75000176018594,0.7229999899864197,1008.0
176.09375152073434,0.7369999885559082,1008.0
176.42187380846175,0.7570000290870667,1008.0
176.73436862336817,0.781000018119812,1008.0
177.07811838391657,0.7950000166893005,1008.0
178.04687143465617,0.6919999718666077,1008.0
178.4531174261102,0.6790000200271606,1008.0
178.84374960512156,0.6690000295639038,1008.0
179.2187406509336,0.6660000085830688,1008.0
179.578117884303,0.6650000214576721,1008.0
179.96875006331436,0.6639999747276306,1008.0
180.34374475159208,0.6629999876022339,1008.0
180.70312198496146,0.6629999876022339,1008.0
181.07812669115185,0.6629999876022339,1008.0
181.45313139734222,0.6639999747276306,1008.0
181.79688115789062,0.6660000085830688,1008.0
182.17187220370266,0.6690000295639038,1008.0
182.51562196425107,0.6740000247955322,1008.0
182.87499919762047,0.6790000200271606,1008.0
183.23437643098984,0.6869999766349792,1008.0
183.56249871871728,0.6949999928474426,1008.0
183.87500719400202,0.0,1008.0
183.92187595208665,0.7020000219345093,1008.0
184.26562571263506,0.7080000042915344,1008.0
184.62500294600446,0.7149999737739563,1008.0
184.98438017937383,0.7229999899864197,1008.0
185.32812993992223,0.7300000190734863,1008.0
185.62499728200768,0.7680000066757202,1008.0
185.93750575729243,0.7929999828338623,1008.0
186.28125551784083,0.8259999752044678,1008.0
186.62500527838924,0.8399999737739563,1008.0
187.28124985384406,0.8870000243186951,1008.0
